Fecha;Turno;Tipo_mineral;Tonelaje_tph; Ley_Cu_pct;Recuperacion_pct;Potencia_kW 
28-03-2025 14:00;Dia;A;1705,9;0,813;88,69;3637,5
28-03-2025 15:00;Dia;A;1673,2;0,818;88,34;3663,0
28-03-2025 16:00;Dia;A;1610,6;0,791;87,52;3625,2
28-03-2025 17:00;Dia;A;1651,3;0,864;86,54;3591,8
28-03-2025 18:00;Dia;A;1706,4;0,845;86,02;3724,2
28-03-2025 19:00;Dia;A;1632,3;0,805;87,03;3575,0
28-03-2025 20:00;Noche;A;1480,8;0,835;88,78;3547,4
28-03-2025 21:00;Noche;A;1512,5;0,819;86,96;3522,1
28-03-2025 22:00;Noche;A;1506,0;0,789;87,03;3529,8
28-03-2025 23:00;Noche;A;1572,1;0,866;87,64;3534,1
29-03-2025 00:00;Noche;A;1516,0;0,877;88,33;3507,3
29-03-2025 01:00;Noche;A;1523,8;0,934;88,10;3559,9
29-03-2025 02:00;Noche;A;1458,5;0,947;88,06;3487,1
29-03-2025 03:00;Noche;A;1554,7;0,943;88,54;3543,2
29-03-2025 04:00;Noche;A;1513,0;0,918;86,23;3565,8
29-03-2025 05:00;Noche;A;1424,4;0,854;86,09;3507,2
29-03-2025 06:00;Noche;A;1449,7;0,904;84,41;3505,5
29-03-2025 07:00;Noche;A;1471,6;0,905;83,06;3524,7
29-03-2025 08:00;Dia;A;1697,0;0,933;83,91;3723,1
29-03-2025 09:00;Dia;A;1682,7;0,916;83,44;3646,0
29-03-2025 10:00;Dia;A;1686,0;0,874;85,54;3670,8
29-03-2025 11:00;Dia;A;1712,8;0,833;87,36;3690,0
29-03-2025 12:00;Dia;A;1772,3;0,881;87,36;3659,0
29-03-2025 13:00;Dia;A;1744,5;0,929;87,70;3621,3
29-03-2025 14:00;Dia;A;1765,8;0,878;87,32;3710,5
29-03-2025 15:00;Dia;A;1755,2;0,876;87,21;3729,7
29-03-2025 16:00;Dia;A;1708,3;0,911;87,80;3673,2
29-03-2025 17:00;Dia;A;1684,1;0,827;87,72;3627,8
29-03-2025 18:00;Dia;A;1659,6;0,798;86,73;3605,0
29-03-2025 19:00;Dia;A;1597,9;0,746;85,45;3618,6
29-03-2025 20:00;Noche;A;1518,6;0,819;85,54;3524,9
29-03-2025 21:00;Noche;A;1438,5;0,819;86,84;3423,7
29-03-2025 22:00;Noche;A;1485,5;0,790;85,88;3536,7
29-03-2025 23:00;Noche;A;1512,8;0,724;87,21;3535,8
30-03-2025 00:00;Noche;A;1421,6;0,759;86,35;3484,2
30-03-2025 01:00;Noche;A;1380,6;0,837;88,10;3483,9
30-03-2025 02:00;Noche;A;1376,7;0,829;85,71;3493,2
30-03-2025 03:00;Noche;A;1407,7;0,825;84,91;3485,8
30-03-2025 04:00;Noche;A;1447,1;0,876;86,21;3485,2
30-03-2025 05:00;Noche;A;1462,3;0,825;86,58;3424,9
30-03-2025 06:00;Noche;A;1507,5;0,858;86,49;3546,3
30-03-2025 07:00;Noche;A;1480,0;0,903;89,33;3515,6
30-03-2025 08:00;Dia;A;1615,1;0,867;88,36;3657,3
30-03-2025 09:00;Dia;A;1552,2;0,844;88,13;3619,2
30-03-2025 10:00;Dia;A;1603,2;0,877;87,31;3622,7
30-03-2025 11:00;Dia;A;1614,7;0,875;89,46;3664,5
30-03-2025 12:00;Dia;A;1597,2;0,863;89,76;3600,0
30-03-2025 13:00;Dia;A;1647,1;0,870;89,52;3631,7
30-03-2025 14:00;Dia;A;1660,6;0,869;86,86;3608,9
30-03-2025 15:00;Dia;A;1518,8;0,810;87,32;3539,1
30-03-2025 16:00;Dia;A;1527,6;0,784;86,60;3561,6
30-03-2025 17:00;Dia;A;1466,7;0,814;87,42;3552,6
30-03-2025 18:00;Dia;A;1522,6;0,857;88,61;3517,1
30-03-2025 19:00;Dia;A;1620,8;0,889;87,26;3632,3
30-03-2025 20:00;Noche;A;1445,5;0,807;86,93;3578,2
30-03-2025 21:00;Noche;A;1427,5;0,850;87,98;3426,7
30-03-2025 22:00;Noche;A;1400,1;0,862;87,58;3448,5
30-03-2025 23:00;Noche;A;1405,9;0,837;86,49;3461,3
31-03-2025 00:00;Noche;A;1494,9;0,851;85,07;3552,9
31-03-2025 01:00;Noche;A;1539,3;0,881;84,79;3617,7
31-03-2025 02:00;Noche;A;1481,2;0,946;84,18;3554,6
31-03-2025 03:00;Noche;A;1549,8;;85,81;3551,5
31-03-2025 04:00;Noche;A;1500,9;0,894;86,27;3493,3
31-03-2025 05:00;Noche;A;1519,7;0,884;84,84;3537,5
31-03-2025 06:00;Noche;A;1575,1;0,880;85,53;3575,6
31-03-2025 07:00;Noche;A;1601,5;0,940;84,86;3605,7
31-03-2025 08:00;Dia;A;1674,5;0,959;82,05;3611,3
31-03-2025 09:00;Dia;A;1650,7;0,887;85,36;3689,5
31-03-2025 10:00;Dia;A;1643,1;0,877;87,59;3602,5
31-03-2025 11:00;Dia;A;1653,6;0,890;85,93;3662,8
31-03-2025 12:00;Dia;A;1709,5;0,819;85,41;3680,4
31-03-2025 13:00;Dia;A;1645,7;0,876;86,84;3591,4
31-03-2025 14:00;Dia;A;1667,7;0,858;86,69;3647,3
31-03-2025 15:00;Dia;A;1685,6;0,853;86,03;3654,7
31-03-2025 16:00;Dia;A;1692,0;0,852;86,02;3648,4
31-03-2025 17:00;Dia;A;1688,2;0,913;86,65;3680,4
31-03-2025 18:00;Dia;A;1725,2;0,863;86,05;3652,3
31-03-2025 19:00;Dia;A;1706,2;0,816;86,42;3750,5
31-03-2025 20:00;Noche;A;1584,8;0,883;86,59;3619,3
31-03-2025 21:00;Noche;A;1570,0;0,821;85,34;3531,1
31-03-2025 22:00;Noche;A;1610,3;0,788;85,49;3495,2
31-03-2025 23:00;Noche;A;1486,6;0,736;83,28;3557,5
01-04-2025 00:00;Noche;A;1529,7;0,823;86,34;3546,2
01-04-2025 01:00;Noche;A;1500,4;0,840;84,12;3522,1
01-04-2025 02:00;Noche;A;1481,8;0,865;84,86;3472,1
01-04-2025 03:00;Noche;A;1443,4;0,871;85,78;3432,9
01-04-2025 04:00;Noche;A;1381,8;0,867;86,42;3381,2
01-04-2025 05:00;Noche;A;1402,7;0,841;86,54;3563,2
01-04-2025 06:00;Noche;A;1409,8;0,831;87,93;3534,6
01-04-2025 07:00;Noche;A;1468,4;0,881;86,32;3493,2
01-04-2025 08:00;Dia;A;1552,3;0,896;86,62;3639,2
01-04-2025 09:00;Dia;A;1648,6;0,970;87,55;3561,5
01-04-2025 10:00;Dia;A;1672,4;0,902;86,74;3673,8
01-04-2025 11:00;Dia;A;1667,3;0,872;86,27;3672,1
01-04-2025 12:00;Dia;A;1641,8;0,827;88,13;3598,0
01-04-2025 13:00;Dia;A;1616,2;0,903;87,50;3596,9
01-04-2025 14:00;Dia;A;1578,5;0,822;86,64;3550,2
01-04-2025 15:00;Dia;A;1570,2;0,861;86,87;3583,9
01-04-2025 16:00;Dia;A;1582,2;0,906;87,17;3636,7
01-04-2025 17:00;Dia;A;1578,8;0,855;87,28;3619,7
01-04-2025 18:00;Dia;A;1520,1;0,862;87,04;3558,4
01-04-2025 19:00;Dia;A;1520,7;0,737;86,73;3582,0
01-04-2025 20:00;Noche;A;1372,2;0,745;86,66;3377,9
01-04-2025 21:00;Noche;A;1393,6;0,694;86,60;3531,8
01-04-2025 22:00;Noche;A;1481,1;0,750;88,08;3506,2
01-04-2025 23:00;Noche;A;1495,7;0,777;86,20;3466,4
02-04-2025 00:00;Noche;A;1469,5;0,763;87,82;3484,9
02-04-2025 01:00;Noche;A;1398,0;0,837;86,75;3431,0
02-04-2025 02:00;Noche;A;1357,3;0,858;87,30;3434,9
02-04-2025 03:00;Noche;A;1320,0;0,837;86,84;3421,9
02-04-2025 04:00;Noche;A;1398,2;0,832;86,10;3373,2
02-04-2025 05:00;Noche;A;1398,9;0,791;83,50;3511,9
02-04-2025 06:00;Noche;A;1438,5;0,830;86,68;3557,2
02-04-2025 07:00;Noche;A;1443,0;0,956;86,46;3458,9
02-04-2025 08:00;Dia;A;1598,9;0,900;85,59;3653,1
02-04-2025 09:00;Dia;A;1682,4;;87,69;3699,2
02-04-2025 10:00;Dia;A;1657,5;0,883;87,57;3676,4
02-04-2025 11:00;Dia;A;1652,2;0,919;90,10;3697,7
02-04-2025 12:00;Dia;A;1626,5;0,918;91,27;3568,2
02-04-2025 13:00;Dia;A;1674,5;0,881;90,62;3677,3
02-04-2025 14:00;Dia;A;1626,6;0,786;89,24;3580,9
02-04-2025 15:00;Dia;A;1581,6;0,784;89,33;3678,6
02-04-2025 16:00;Dia;A;1532,2;0,853;87,28;3519,5
02-04-2025 17:00;Dia;A;1489,7;0,822;87,33;3480,6
02-04-2025 18:00;Dia;A;1532,4;0,840;87,47;3592,6
02-04-2025 19:00;Dia;A;1649,0;0,798;86,41;3642,9
02-04-2025 20:00;Noche;A;1464,1;0,713;86,19;3503,0
02-04-2025 21:00;Noche;A;1495,8;0,769;84,56;3524,2
02-04-2025 22:00;Noche;A;1490,0;0,798;86,29;3536,7
02-04-2025 23:00;Noche;A;1429,8;0,778;87,50;3540,3
03-04-2025 00:00;Noche;A;1421,7;0,781;85,17;3442,6
03-04-2025 01:00;Noche;A;1420,6;0,818;85,68;3448,1
03-04-2025 02:00;Noche;A;1404,7;0,806;87,45;3438,8
03-04-2025 03:00;Noche;A;1507,5;0,847;87,48;3523,5
03-04-2025 04:00;Noche;A;1428,3;0,851;85,68;3480,1
03-04-2025 05:00;Noche;A;1469,6;0,763;84,17;3459,5
03-04-2025 06:00;Noche;A;1502,8;0,816;86,19;3543,3
03-04-2025 07:00;Noche;A;-999;0,828;88,53;3481,0
03-04-2025 08:00;Dia;A;1638,9;0,824;86,48;3610,5
03-04-2025 09:00;Dia;A;1690,4;0,876;87,01;3647,2
03-04-2025 10:00;Dia;A;1698,7;0,862;86,17;3654,5
03-04-2025 11:00;Dia;A;1715,0;0,896;86,57;3731,1
03-04-2025 12:00;Dia;A;1736,5;0,935;87,68;3750,8
03-04-2025 13:00;Dia;A;1635,0;0,907;87,65;3666,2
03-04-2025 14:00;Dia;A;1702,1;0,811;86,39;3725,8
03-04-2025 15:00;Dia;A;1781,5;0,788;89,15;3702,2
03-04-2025 16:00;Dia;A;1781,7;0,842;88,47;3764,1
03-04-2025 17:00;Dia;A;1778,5;0,815;87,61;3703,8
03-04-2025 18:00;Dia;A;1670,1;0,772;88,40;3644,2
03-04-2025 19:00;Dia;A;1639,4;0,778;87,67;3623,7
03-04-2025 20:00;Noche;A;1464,6;0,808;87,03;3451,5
03-04-2025 21:00;Noche;A;1431,6;0,814;87,86;3456,0
03-04-2025 22:00;Noche;A;1471,9;0,837;86,03;3496,2
03-04-2025 23:00;Noche;A;1428,8;0,788;86,61;3488,2
04-04-2025 00:00;Noche;A;1427,0;0,791;87,43;3468,0
04-04-2025 01:00;Noche;A;1354,3;0,800;87,50;3395,8
04-04-2025 02:00;Noche;A;1377,3;0,821;86,63;3399,7
04-04-2025 03:00;Noche;A;1409,7;0,747;85,81;3465,9
04-04-2025 04:00;Noche;A;1405,4;0,795;83,89;3420,5
04-04-2025 05:00;Noche;A;1406,2;0,777;84,40;3424,1
04-04-2025 06:00;Noche;A;1520,6;0,892;86,05;3538,9
04-04-2025 07:00;Noche;A;1479,9;0,965;87,83;3527,5
04-04-2025 08:00;Dia;A;1578,7;1,012;88,15;3553,3
04-04-2025 09:00;Dia;A;1574,4;0,998;87,55;3517,0
04-04-2025 10:00;Dia;A;1655,6;0,929;86,38;3647,8
04-04-2025 11:00;Dia;A;1753,4;0,952;87,07;3729,8
04-04-2025 12:00;Dia;A;1750,2;0,908;87,40;3681,7
04-04-2025 13:00;Dia;A;1700,5;0,914;89,10;3651,6
04-04-2025 14:00;Dia;A;1671,2;0,843;88,25;3558,3
04-04-2025 15:00;Dia;A;1707,3;0,812;87,18;3701,3
04-04-2025 16:00;Dia;A;1646,6;0,836;87,22;3585,3
04-04-2025 17:00;Dia;A;1695,6;0,902;87,05;3681,7
04-04-2025 18:00;Dia;A;1726,6;0,855;86,64;3648,1
04-04-2025 19:00;Dia;A;1689,7;0,929;84,56;3639,1
04-04-2025 20:00;Noche;A;1563,6;;84,07;3556,3
04-04-2025 21:00;Noche;A;1562,0;0,846;83,06;3491,7
04-04-2025 22:00;Noche;A;1594,4;0,825;84,74;3682,6
04-04-2025 23:00;Noche;A;1510,3;0,776;84,82;3465,4
05-04-2025 00:00;Noche;A;1543,2;0,791;85,33;3549,0
05-04-2025 01:00;Noche;A;1505,8;0,787;86,75;3491,2
05-04-2025 02:00;Noche;A;1465,4;0,813;85,15;3489,2
05-04-2025 03:00;Noche;A;1476,3;0,879;87,10;3559,1
05-04-2025 04:00;Noche;A;1475,9;0,920;87,43;3438,3
05-04-2025 05:00;Noche;A;1447,9;0,917;86,22;3489,2
05-04-2025 06:00;Noche;A;1405,6;0,908;88,14;3490,2
05-04-2025 07:00;Noche;A;1404,9;0,910;85,97;3478,7
05-04-2025 08:00;Dia;A;1627,6;0,913;85,13;3630,2
05-04-2025 09:00;Dia;A;1727,4;0,933;85,91;3651,0
05-04-2025 10:00;Dia;A;1747,4;0,916;87,02;3631,5
05-04-2025 11:00;Dia;A;1783,8;0,925;87,16;3667,7
05-04-2025 12:00;Dia;A;1737,4;0,844;84,47;3673,6
05-04-2025 13:00;Dia;A;1717,7;0,887;85,61;3704,8
05-04-2025 14:00;Dia;A;1714,0;0,946;86,76;3676,1
05-04-2025 15:00;Dia;A;1649,3;0,903;90,07;3692,0
05-04-2025 16:00;Dia;A;1599,8;0,803;90,18;3601,7
05-04-2025 17:00;Dia;A;1603,6;0,866;89,43;3604,7
05-04-2025 18:00;Dia;A;1584,6;0,822;86,98;3590,1
05-04-2025 19:00;Dia;A;1535,6;0,677;86,40;3483,2
05-04-2025 20:00;Noche;A;1437,2;0,720;84,95;3507,0
05-04-2025 21:00;Noche;A;1424,6;0,781;85,83;3432,6
05-04-2025 22:00;Noche;A;1469,0;0,808;86,41;3485,9
05-04-2025 23:00;Noche;A;1460,2;0,865;86,02;3582,8
06-04-2025 00:00;Noche;A;1373,5;0,874;86,35;3392,6
06-04-2025 01:00;Noche;A;1382,1;0,862;85,73;3449,8
06-04-2025 02:00;Noche;A;1380,2;0,769;84,56;3456,4
06-04-2025 03:00;Noche;A;1362,5;0,762;86,67;3441,2
06-04-2025 04:00;Noche;A;1365,2;0,822;87,23;3440,6
06-04-2025 05:00;Noche;A;1420,3;0,882;86,72;3456,3
06-04-2025 06:00;Noche;A;1461,7;0,843;85,49;3581,9
06-04-2025 07:00;Noche;A;1523,1;0,842;86,11;3471,2
06-04-2025 08:00;Dia;A;1566,6;0,890;87,32;3538,3
06-04-2025 09:00;Dia;A;1565,3;0,810;87,82;3635,3
06-04-2025 10:00;Dia;A;1563,6;0,762;88,94;3600,7
06-04-2025 11:00;Dia;A;1585,9;0,807;88,93;3565,7
06-04-2025 12:00;Dia;A;1574,1;0,849;87,18;3553,8
06-04-2025 13:00;Dia;A;1559,5;0,833;89,65;3569,0
06-04-2025 14:00;Dia;A;1598,9;0,737;89,59;3702,0
06-04-2025 15:00;Dia;A;1598,4;0,781;89,75;3618,2
06-04-2025 16:00;Dia;A;1536,7;0,740;89,99;3519,6
06-04-2025 17:00;Dia;A;1590,7;0,800;87,24;3598,4
06-04-2025 18:00;Dia;A;1612,8;0,796;86,59;3576,1
06-04-2025 19:00;Dia;A;1559,8;0,808;86,03;3620,9
06-04-2025 20:00;Noche;A;1456,5;0,830;87,71;3508,2
06-04-2025 21:00;Noche;A;1401,8;0,792;85,50;3508,5
06-04-2025 22:00;Noche;A;1438,8;0,833;85,50;3487,8
06-04-2025 23:00;Noche;A;1411,1;0,879;87,74;3540,8
07-04-2025 00:00;Noche;A;1438,1;0,871;87,78;3495,2
07-04-2025 01:00;Noche;A;1427,1;0,915;86,84;3483,9
07-04-2025 02:00;Noche;A;1406,4;0,858;88,47;3422,9
07-04-2025 03:00;Noche;A;1435,8;0,902;86,13;3465,7
07-04-2025 04:00;Noche;A;1462,0;0,903;86,72;3515,2
07-04-2025 05:00;Noche;A;1480,4;0,852;86,04;3495,9
07-04-2025 06:00;Noche;A;1473,7;0,869;86,86;3608,2
07-04-2025 07:00;Noche;A;1341,8;0,860;86,39;3434,6
07-04-2025 08:00;Dia;A;1523,2;;85,55;3521,4
07-04-2025 09:00;Dia;A;1487,1;0,879;86,54;3568,0
07-04-2025 10:00;Dia;A;1550,1;0,934;85,64;3551,3
07-04-2025 11:00;Dia;A;1633,6;0,898;86,95;3639,9
07-04-2025 12:00;Dia;A;1657,9;0,893;86,88;3636,4
07-04-2025 13:00;Dia;A;1645,0;0,813;87,87;3604,1
07-04-2025 14:00;Dia;A;1640,1;0,833;87,25;3680,0
07-04-2025 15:00;Dia;A;1633,7;0,885;86,83;3624,9
07-04-2025 16:00;Dia;A;1606,6;0,892;87,66;3643,5
07-04-2025 17:00;Dia;A;1580,1;0,876;88,96;3569,9
07-04-2025 18:00;Dia;A;1541,7;0,819;85,47;3501,6
07-04-2025 19:00;Dia;A;1598,0;0,765;85,76;3540,4
07-04-2025 20:00;Noche;A;1467,1;0,774;86,69;3483,9
07-04-2025 21:00;Noche;A;1498,3;0,725;84,40;3513,5
07-04-2025 22:00;Noche;A;1470,9;0,705;83,64;3503,6
07-04-2025 23:00;Noche;A;1464,9;0,795;85,53;3516,1
08-04-2025 00:00;Noche;A;1452,5;0,767;84,38;3441,3
08-04-2025 01:00;Noche;A;1473,0;0,878;84,65;3510,4
08-04-2025 02:00;Noche;A;1507,8;0,802;86,74;3478,1
08-04-2025 03:00;Noche;A;1513,8;0,849;85,43;3504,1
08-04-2025 04:00;Noche;A;1484,8;0,810;84,37;3612,1
08-04-2025 05:00;Noche;A;1463,3;0,853;82,49;3552,6
08-04-2025 06:00;Noche;A;1554,0;0,826;82,56;3549,7
08-04-2025 07:00;Noche;A;1544,0;0,862;82,84;3628,5
08-04-2025 08:00;Dia;A;1658,7;0,874;86,53;3688,3
08-04-2025 09:00;Dia;A;1729,9;0,866;88,16;3714,8
08-04-2025 10:00;Dia;A;1767,7;0,902;86,53;3762,1
08-04-2025 11:00;Dia;A;1771,7;0,962;89,67;3700,6
08-04-2025 12:00;Dia;A;1733,2;0,896;89,58;3681,9
08-04-2025 13:00;Dia;A;1816,7;0,920;88,80;3705,3
08-04-2025 14:00;Dia;A;1792,9;0,891;89,26;3744,2
08-04-2025 15:00;Dia;A;1776,9;0,864;88,94;3662,5
08-04-2025 16:00;Dia;A;1729,9;0,942;87,92;3659,4
08-04-2025 17:00;Dia;A;1637,7;0,785;84,85;3635,9
08-04-2025 18:00;Dia;A;1567,7;0,762;84,35;3552,8
08-04-2025 19:00;Dia;A;1584,7;0,697;84,73;3592,6
08-04-2025 20:00;Noche;A;1474,2;0,727;84,86;3577,4
08-04-2025 21:00;Noche;A;1453,4;0,748;84,41;3455,2
08-04-2025 22:00;Noche;A;1398,5;0,942;87,18;3510,0
08-04-2025 23:00;Noche;A;1347,0;0,899;85,40;3397,6
09-04-2025 00:00;Noche;A;1357,5;0,945;87,01;3394,1
09-04-2025 01:00;Noche;A;1321,2;0,954;86,23;3416,1
09-04-2025 02:00;Noche;A;1396,9;0,888;86,02;3494,8
09-04-2025 03:00;Noche;A;1469,1;0,899;84,77;3475,2
09-04-2025 04:00;Noche;A;1598,4;0,964;85,72;3557,3
09-04-2025 05:00;Noche;A;1618,2;0,938;85,05;3583,5
09-04-2025 06:00;Noche;A;1575,5;0,929;83,63;3549,4
09-04-2025 07:00;Noche;A;1535,4;0,939;85,00;3562,2
09-04-2025 08:00;Dia;A;1519,5;0,856;85,35;3521,0
09-04-2025 09:00;Dia;A;1539,0;0,840;86,89;3553,0
09-04-2025 10:00;Dia;A;1571,4;0,880;87,55;3598,1
09-04-2025 11:00;Dia;A;1642,7;0,907;86,50;3614,2
09-04-2025 12:00;Dia;A;1679,0;0,851;85,96;3696,8
09-04-2025 13:00;Dia;A;1701,9;0,841;83,59;3641,1
09-04-2025 14:00;Dia;A;1699,3;0,838;83,81;3634,6
09-04-2025 15:00;Dia;A;1711,5;0,829;86,73;3747,1
09-04-2025 16:00;Dia;A;1748,9;0,856;88,89;3747,5
09-04-2025 17:00;Dia;A;1666,6;0,840;89,04;3639,1
09-04-2025 18:00;Dia;A;1626,2;0,829;88,50;3639,8
09-04-2025 19:00;Dia;A;1553,2;0,751;88,00;3572,8
09-04-2025 20:00;Noche;A;1502,2;0,724;87,59;3505,9
09-04-2025 21:00;Noche;A;1538,9;0,771;85,02;3571,3
09-04-2025 22:00;Noche;A;1543,4;0,714;83,90;3558,1
09-04-2025 23:00;Noche;A;1465,9;0,770;86,13;3546,0
10-04-2025 00:00;Noche;A;1467,7;0,764;87,17;3427,9
10-04-2025 01:00;Noche;A;1455,2;0,760;86,66;3521,3
10-04-2025 02:00;Noche;A;1463,1;0,830;86,12;3503,1
10-04-2025 03:00;Noche;A;1462,4;0,815;85,40;3472,1
10-04-2025 04:00;Noche;A;1496,4;0,805;84,81;3505,5
10-04-2025 05:00;Noche;A;1488,2;0,812;84,15;3504,2
10-04-2025 06:00;Noche;A;1538,8;0,853;82,86;3503,8
10-04-2025 07:00;Noche;A;1554,6;0,997;85,36;3545,2
10-04-2025 08:00;Dia;A;1666,6;0,860;84,89;3669,0
10-04-2025 09:00;Dia;A;1669,6;0,877;85,59;3586,0
10-04-2025 10:00;Dia;A;1658,3;0,874;88,29;3624,2
10-04-2025 11:00;Dia;A;1701,4;0,922;88,94;3576,6
10-04-2025 12:00;Dia;A;1685,9;0,884;87,46;3635,4
10-04-2025 13:00;Dia;A;1694,8;0,763;87,52;3677,3
10-04-2025 14:00;Dia;A;1668,5;0,860;86,11;3643,0
10-04-2025 15:00;Dia;A;-999;0,799;87,56;3601,1
10-04-2025 16:00;Dia;A;1641,2;0,805;87,71;3581,1
10-04-2025 17:00;Dia;A;1586,2;0,745;86,81;3608,2
10-04-2025 18:00;Dia;A;1613,6;0,721;87,17;3566,1
10-04-2025 19:00;Dia;A;1619,7;0,732;88,49;3635,7
10-04-2025 20:00;Noche;A;1414,5;0,798;87,28;3479,1
10-04-2025 21:00;Noche;A;1379,1;0,835;85,82;3432,0
10-04-2025 22:00;Noche;A;1370,4;0,793;88,15;3495,7
10-04-2025 23:00;Noche;A;1352,0;0,823;87,33;3411,7
11-04-2025 00:00;Noche;A;1325,4;0,806;88,32;3448,7
11-04-2025 01:00;Noche;A;1389,4;0,824;86,49;3453,8
11-04-2025 02:00;Noche;A;1400,3;;86,68;3457,8
11-04-2025 03:00;Noche;A;1439,4;0,880;85,76;3522,0
11-04-2025 04:00;Noche;A;1439,2;0,851;86,46;3503,0
11-04-2025 05:00;Noche;A;1474,8;0,861;86,03;3511,0
11-04-2025 06:00;Noche;A;1461,3;0,886;85,50;3501,5
11-04-2025 07:00;Noche;A;1485,2;0,897;87,87;3532,0
11-04-2025 08:00;Dia;A;1651,3;0,863;87,72;3633,1
11-04-2025 09:00;Dia;A;1664,8;0,957;85,58;3628,3
11-04-2025 10:00;Dia;A;1654,0;0,908;85,88;3596,5
11-04-2025 11:00;Dia;A;1618,4;0,931;85,64;3516,6
11-04-2025 12:00;Dia;A;1642,1;0,914;85,00;3625,9
11-04-2025 13:00;Dia;A;1664,1;0,944;85,64;3634,1
11-04-2025 14:00;Dia;A;1651,1;0,802;85,19;3680,2
11-04-2025 15:00;Dia;A;1615,3;0,907;86,65;3627,1
11-04-2025 16:00;Dia;A;1638,7;0,858;85,83;3665,4
11-04-2025 17:00;Dia;A;1733,0;0,780;83,71;3743,6
11-04-2025 18:00;Dia;A;1682,5;0,794;84,30;3639,1
11-04-2025 19:00;Dia;A;1667,9;0,895;86,80;3599,1
11-04-2025 20:00;Noche;A;1536,1;0,872;85,04;3577,5
11-04-2025 21:00;Noche;A;1402,1;0,782;85,79;3438,2
11-04-2025 22:00;Noche;A;1414,5;0,770;86,22;3456,9
11-04-2025 23:00;Noche;A;1389,9;0,848;85,84;3504,9
12-04-2025 00:00;Noche;A;1461,6;0,773;85,73;3515,2
12-04-2025 01:00;Noche;A;1449,8;0,793;84,76;3529,0
12-04-2025 02:00;Noche;A;1423,0;0,805;84,60;3420,7
12-04-2025 03:00;Noche;A;1431,1;0,928;84,48;3480,2
12-04-2025 04:00;Noche;A;1458,1;0,891;85,55;3540,6
12-04-2025 05:00;Noche;A;1452,6;0,948;87,81;3448,9
12-04-2025 06:00;Noche;A;1474,0;0,894;86,28;3521,5
12-04-2025 07:00;Noche;A;1439,0;0,861;87,68;3510,7
12-04-2025 08:00;Dia;A;1582,8;0,924;85,14;3499,8
12-04-2025 09:00;Dia;A;1644,1;0,941;85,07;3688,6
12-04-2025 10:00;Dia;A;1740,3;0,842;84,31;3662,4
12-04-2025 11:00;Dia;A;1758,5;0,890;87,81;3696,7
12-04-2025 12:00;Dia;A;1751,6;0,911;87,17;3761,9
12-04-2025 13:00;Dia;A;1781,4;0,860;88,06;3648,1
12-04-2025 14:00;Dia;A;1792,8;0,863;85,43;3739,7
12-04-2025 15:00;Dia;A;1823,8;0,861;86,39;3722,3
12-04-2025 16:00;Dia;A;1817,8;0,820;87,22;3734,8
12-04-2025 17:00;Dia;A;1758,1;0,788;86,89;3662,1
12-04-2025 18:00;Dia;A;1724,9;0,763;83,37;3721,4
12-04-2025 19:00;Dia;A;1693,1;0,765;84,73;3604,2
12-04-2025 20:00;Noche;A;1551,8;0,718;85,93;3570,0
12-04-2025 21:00;Noche;A;1530,2;0,750;87,52;3560,9
12-04-2025 22:00;Noche;A;1472,4;0,706;86,92;3499,1
12-04-2025 23:00;Noche;A;1374,7;0,756;84,45;3430,4
13-04-2025 00:00;Noche;A;1293,8;0,782;84,65;3380,2
13-04-2025 01:00;Noche;A;1232,1;0,759;85,85;3391,3
13-04-2025 02:00;Noche;A;1277,8;0,837;85,06;3399,1
13-04-2025 03:00;Noche;A;1314,0;0,935;86,56;3403,2
13-04-2025 04:00;Noche;A;1275,4;0,968;86,10;3343,4
13-04-2025 05:00;Noche;A;1350,5;0,870;85,87;3440,4
13-04-2025 06:00;Noche;A;1418,6;0,938;87,37;3499,9
13-04-2025 07:00;Noche;A;1440,9;0,931;86,31;3495,4
13-04-2025 08:00;Dia;A;1646,2;0,915;89,97;3681,4
13-04-2025 09:00;Dia;A;1720,1;0,881;88,88;3602,5
13-04-2025 10:00;Dia;A;1646,6;0,886;88,68;3726,2
13-04-2025 11:00;Dia;A;1684,5;0,947;87,68;3649,2
13-04-2025 12:00;Dia;A;1685,7;0,938;87,82;3614,0
13-04-2025 13:00;Dia;A;1682,4;0,884;87,24;3588,5
13-04-2025 14:00;Dia;A;1697,5;0,836;85,38;3695,9
13-04-2025 15:00;Dia;A;1634,7;0,815;84,21;3643,9
13-04-2025 16:00;Dia;A;1588,1;0,843;85,87;3582,5
13-04-2025 17:00;Dia;A;1538,6;0,910;86,66;3555,3
13-04-2025 18:00;Dia;A;1500,2;0,813;83,19;3536,7
13-04-2025 19:00;Dia;A;1495,5;0,804;81,90;3508,1
13-04-2025 20:00;Noche;A;1312,4;0,781;83,12;3451,7
13-04-2025 21:00;Noche;A;1280,8;0,754;83,97;3409,6
13-04-2025 22:00;Noche;A;1325,0;0,792;85,53;3406,7
13-04-2025 23:00;Noche;A;1332,0;0,825;84,25;3352,1
14-04-2025 00:00;Noche;A;1428,7;0,760;85,10;3526,0
14-04-2025 01:00;Noche;A;1356,4;0,747;84,67;3411,4
14-04-2025 02:00;Noche;A;1352,8;0,846;84,81;3389,2
14-04-2025 03:00;Noche;A;1364,2;0,868;85,13;3486,5
